2763, 1431, 84, 17
2415, 1943, 68, 16
1342, 1535, 55, 30
1256, 697, 28, 4
638, 116, 82, 42
3883, 743, 3, 19
260, 63, 77, 7
1311, 1818, 45, 38
3793, 840, 64, 25
1430, 1977, 39, 48
2154, 159, 76, 28
2606, 1764, 21, 11
697, 1409, 99, 28
2847, 1682, 48, 41
542, 133, 51, 50
3961, 1761, 92, 17
202, 735, 12, 22
1621, 1866, 26, 47
3357, 579, 90, 15
259, 1235, 92, 47
110, 1778, 92, 45
3202, 638, 12, 49
1443, 987, 80, 11
3237, 661, 35, 17
2509, 1307, 16, 21
3278, 766, 27, 17
2725, 313, 45, 25
1019, 481, 42, 10
2253, 1156, 52, 4
3617, 1881, 51, 38
1711, 498, 55, 36
3764, 1031, 20, 37
1259, 1809, 22, 0
3737, 1970, 55, 43
1754, 1500, 66, 15
529, 1621, 96, 14
2085, 1891, 10, 37
997, 1533, 28, 49
1894, 1544, 23, 25
186, 537, 98, 10
1606, 666, 20, 45
682, 592, 91, 17
777, 1096, 7, 50
3659, 1222, 66, 17
3672, 1735, 53, 21
3601, 1062, 56, 12
126, 314, 47, 35
2355, 772, 14, 23
3801, 461, 22, 41
2857, 660, 92, 38
3078, 836, 13, 19
1274, 753, 96, 5
1120, 762, 11, 27
2775, 1409, 56, 44
1859, 147, 97, 45
214, 228, 20, 0
3708, 504, 10, 44
2250, 117, 72, 42
384, 371, 84, 15
1082, 1337, 16, 9
945, 60, 98, 31
2914, 1311, 83, 4
140, 1983, 38, 38
3993, 1744, 3, 36
3674, 333, 77, 36
1425, 1183, 26, 47
1623, 1610, 57, 23
1599, 1697, 14, 17
269, 800, 87, 0
1670, 243, 74, 44
1655, 1230, 89, 32
3612, 1063, 62, 25
1650, 1548, 22, 7
1691, 1817, 92, 26
3983, 499, 77, 49
2037, 303, 61, 15
559, 730, 87, 32
1731, 970, 34, 22
1544, 1443, 5, 36
214, 729, 41, 8
730, 1475, 95, 22
3320, 1199, 6, 28
3603, 306, 54, 8
1546, 359, 24, 23
770, 664, 34, 21
2980, 1690, 27, 46
682, 1189, 12, 21
2745, 65, 86, 28
493, 1194, 74, 15
1655, 620, 28, 50
2110, 854, 7, 21
3264, 934, 65, 45
3036, 153, 7, 41
3499, 1082, 7, 22
3618, 535, 1, 48
1350, 1027, 23, 23
3703, 1303, 19, 1
103, 1700, 64, 5
3927, 975, 80, 21
3382, 468, 86, 29
2839, 1448, 20, 0
1392, 1056, 7, 8
1046, 5, 50, 49
2768, 1010, 60, 12
258, 1957, 17, 32
1253, 1808, 29, 26
1226, 1451, 85, 11
1642, 504, 17, 49
1421, 299, 90, 22
2307, 1981, 51, 20
1687, 729, 54, 4
3387, 492, 41, 45
3828, 1572, 51, 44
3234, 63, 63, 27
1970, 1847, 98, 38
1589, 194, 49, 11
1936, 1041, 63, 32
749, 681, 22, 5
1091, 1802, 78, 37
3646, 1617, 77, 17
1852, 1361, 57, 8
2882, 282, 6, 33
3982, 250, 84, 10
44, 466, 36, 3
3778, 874, 92, 25
611, 1438, 55, 15
843, 423, 74, 41
3, 1681, 44, 9
176, 331, 99, 44
2203, 1833, 24, 38
1578, 316, 75, 6
814, 1136, 96, 49
2584, 716, 26, 36
2518, 470, 67, 38
639, 1639, 1, 11
2087, 321, 54, 37
3666, 828, 33, 38
3814, 166, 19, 44
2821, 1321, 75, 20
937, 1325, 9, 39
1132, 56, 20, 13
657, 1088, 18, 2
1266, 1805, 79, 15
3933, 713, 84, 34
1814, 1484, 52, 46
3485, 388, 1, 18
1024, 406, 88, 50
2190, 843, 54, 30
1691, 1414, 58, 32
960, 1398, 37, 44
2918, 1201, 40, 24
2871, 724, 12, 4
1875, 1123, 55, 17
1195, 519, 73, 4
2642, 774, 62, 4
2163, 1024, 80, 4
1259, 492, 43, 35
3731, 344, 36, 25
286, 1895, 31, 27
140, 29, 18, 22
2198, 1041, 18, 18
2466, 298, 76, 48
455, 173, 57, 42
2194, 1290, 78, 36
790, 1728, 95, 31
2598, 824, 56, 39
157, 381, 7, 38
2888, 1832, 58, 41
2188, 742, 72, 0
3471, 1874, 99, 17
3213, 1208, 57, 23
1628, 1999, 25, 17
3458, 1175, 25, 10
1219, 185, 39, 5
2440, 881, 47, 39
3842, 1177, 24, 48
166, 182, 48, 45
2621, 447, 98, 6
2271, 1099, 32, 48
1045, 733, 59, 50
2605, 672, 82, 29
2374, 413, 38, 9
3217, 95, 24, 25
1136, 1608, 3, 29
2132, 1083, 10, 13
2454, 402, 0, 43
3388, 150, 89, 13
525, 623, 23, 19
3021, 1724, 77, 49
2715, 488, 73, 43
1899, 353, 51, 49
1744, 1573, 33, 42
2330, 1325, 16, 49
2334, 72, 78, 5
1351, 1500, 43, 29
256, 120, 15, 9
941, 1389, 13, 23
1349, 720, 69, 14
3630, 1644, 91, 48
3787, 367, 32, 3
3149, 1515, 7, 15
2201, 861, 12, 12
110, 829, 16, 1
2943, 187, 78, 30
3876, 284, 14, 23
422, 198, 78, 33
357, 1124, 43, 7
1133, 775, 5, 4
1758, 1989, 62, 22
2618, 1517, 60, 7
3994, 1274, 91, 7
2438, 1933, 75, 42
1475, 578, 27, 41
974, 1429, 83, 46
2289, 1233, 92, 27
3974, 1630, 17, 35
1295, 450, 73, 42
2609, 1580, 76, 11
1857, 1587, 61, 47
1230, 428, 27, 44
1039, 851, 35, 48
1111, 9, 99, 26
1033, 1112, 70, 8
1993, 1541, 37, 49
1517, 1958, 23, 42
605, 1877, 15, 4
2132, 963, 84, 6
3474, 669, 80, 48
2991, 661, 89, 25
3934, 35, 27, 34
2384, 786, 51, 39
2673, 1688, 47, 10
3461, 467, 85, 21
2591, 776, 44, 14
1465, 1019, 64, 2
942, 1433, 87, 2
780, 1059, 17, 43
2377, 542, 9, 6
2070, 366, 19, 37
1522, 1852, 97, 38
1289, 1072, 19, 41
0, 42, 16, 44
3438, 1133, 28, 46
1499, 478, 63, 29
2179, 1318, 60, 5
3312, 1210, 52, 26
3231, 781, 49, 41
80, 1622, 23, 29
3353, 1439, 59, 36
1246, 228, 99, 32
1228, 1614, 93, 41
1621, 1864, 35, 25
1686, 1767, 61, 26
3321, 973, 99, 3
1241, 1550, 70, 42
3758, 252, 11, 31
58, 50, 43, 5
3976, 528, 20, 0
1451, 1925, 83, 20
3029, 214, 73, 41
1989, 450, 80, 6
544, 318, 63, 47
3447, 484, 21, 46
2090, 881, 86, 16
2059, 1385, 8, 37
2213, 986, 46, 20
735, 512, 31, 33
3408, 1649, 90, 37
3434, 918, 92, 47
928, 567, 34, 31
300, 1252, 70, 8
1946, 614, 9, 12
530, 1411, 20, 30
1350, 670, 52, 16
2953, 1362, 59, 4
2418, 258, 61, 40
1146, 1775, 61, 1
2585, 572, 63, 41
216, 1245, 1, 23
2537, 701, 86, 9
3042, 395, 79, 50
3529, 1004, 85, 46
1703, 444, 72, 4
3584, 762, 60, 37
3267, 1537, 46, 7
3752, 295, 23, 24
1414, 1938, 90, 5
2407, 579, 80, 7
2693, 1778, 32, 19
675, 67, 39, 17
2372, 983, 31, 42
1767, 1446, 32, 17
3744, 1379, 98, 10
2406, 1871, 35, 5
2852, 1020, 3, 29
1530, 1218, 41, 42
1609, 1043, 53, 39
533, 978, 15, 46
666, 108, 73, 9
2872, 1018, 3, 44
2062, 1748, 96, 41
398, 336, 10, 41
3115, 1770, 62, 44
3280, 1853, 47, 34
795, 182, 93, 50
3423, 1746, 32, 26
3209, 1097, 64, 29
3194, 554, 44, 29
2215, 1609, 45, 10
159, 1190, 53, 49
44, 1081, 12, 19
3127, 628, 10, 21
3475, 1934, 66, 40
3300, 623, 15, 38
1870, 498, 73, 48
2406, 14, 28, 30
2974, 688, 50, 16
2860, 619, 29, 46
309, 881, 49, 34
3294, 783, 83, 26
680, 1077, 25, 2
3710, 602, 68, 43
982, 784, 10, 41
3783, 1489, 93, 19
3080, 296, 81, 1
2133, 332, 67, 3
793, 395, 24, 5
2124, 1051, 92, 44
1614, 1404, 42, 10
3346, 1475, 48, 42
2624, 295, 72, 21
1034, 158, 48, 27
2697, 1332, 7, 4
1576, 696, 83, 22
2197, 245, 86, 34
2744, 897, 14, 47
3960, 657, 94, 14
745, 1142, 57, 2
1277, 1940, 3, 41
1186, 1320, 63, 21
2778, 105, 9, 8
1224, 638, 86, 17
3457, 1181, 58, 6
3661, 1789, 53, 1
563, 426, 85, 36
126, 228, 98, 5
1532, 1494, 17, 33
2249, 441, 98, 16
1004, 1646, 12, 44
1197, 172, 50, 43
2551, 294, 99, 17
2053, 371, 95, 1
3909, 929, 57, 9
2070, 22, 9, 20
186, 672, 73, 48
1271, 1112, 99, 17
857, 374, 99, 19
349, 1555, 53, 44
2279, 299, 1, 7
1876, 1704, 37, 22
3077, 1421, 45, 49
1159, 1090, 49, 7
2698, 508, 28, 22
2240, 207, 28, 27
3391, 1152, 96, 7
655, 1257, 90, 30
3949, 187, 26, 22
333, 1934, 8, 49
2238, 158, 98, 2
3880, 350, 93, 20
2935, 893, 57, 18
3526, 1586, 48, 26
120, 1693, 72, 25
2499, 1731, 0, 5
3672, 145, 68, 2
3719, 183, 4, 3
3328, 921, 1, 33
3975, 906, 76, 43
1325, 146, 55, 10
1311, 956, 9, 3
447, 904, 89, 5
2960, 835, 91, 23
795, 898, 66, 44
2599, 1132, 10, 10
1571, 1627, 92, 36
1184, 655, 75, 7
3088, 1361, 38, 43
3986, 1358, 29, 41
718, 1040, 16, 48
2442, 469, 84, 37
3390, 587, 25, 39
3009, 616, 36, 42
873, 1948, 47, 42
2683, 333, 83, 50
129, 1046, 50, 20
2666, 1724, 89, 35
137, 68, 98, 5
3046, 1701, 62, 45
3792, 1942, 93, 46
2232, 1964, 17, 6
2694, 854, 70, 29
1612, 1826, 16, 15
1014, 1719, 80, 45
1981, 1112, 19, 22
2576, 304, 0, 42
2321, 1062, 35, 44
1340, 690, 56, 49
366, 847, 90, 37
511, 165, 80, 7
167, 1919, 26, 16
2253, 666, 39, 7
3192, 1420, 36, 17
2341, 1310, 94, 35
916, 862, 57, 1
552, 1415, 53, 14
315, 747, 16, 39
2075, 1542, 14, 5
2619, 982, 80, 38
3222, 823, 68, 47
931, 1752, 9, 4
1459, 525, 7, 19
2667, 1255, 57, 23
3216, 1733, 63, 8
80, 687, 76, 20
2276, 674, 57, 26
3710, 178, 11, 31
1465, 381, 61, 32
3583, 659, 39, 22
440, 261, 51, 17
3340, 1119, 22, 13
3128, 1904, 92, 20
2439, 1478, 47, 42
2916, 1896, 92, 7
3201, 1540, 83, 1
3086, 793, 25, 46
1346, 1534, 49, 38
3421, 1378, 53, 6
3423, 1825, 25, 18
899, 832, 44, 37
1078, 917, 49, 44
761, 861, 39, 3
2374, 558, 46, 44
3035, 1304, 61, 11
165, 1034, 10, 33
1232, 1037, 49, 26
3669, 1836, 13, 1
3735, 183, 29, 23
1625, 803, 74, 8
785, 1312, 60, 6
3242, 1295, 8, 28
1723, 483, 41, 13
3409, 1948, 48, 26
3233, 1403, 38, 27
1695, 418, 11, 10
524, 983, 43, 20
2106, 105, 90, 43
1515, 1090, 54, 33
3934, 228, 61, 36
2260, 963, 75, 45
3579, 551, 24, 35
1863, 1992, 63, 44
3421, 1331, 74, 18
2766, 740, 29, 1
3119, 1861, 68, 24
356, 1948, 69, 21
2235, 1546, 12, 6
557, 696, 82, 13
1025, 1196, 66, 8
2638, 1621, 17, 12
1171, 338, 40, 29
2436, 1792, 9, 49
2695, 1744, 12, 36
2620, 570, 18, 20
92, 890, 96, 1
286, 813, 97, 10
106, 1275, 56, 18
474, 95, 35, 29
1948, 924, 70, 13
1702, 1811, 59, 26
1537, 961, 1, 8
2809, 245, 61, 41
471, 632, 58, 5
650, 1197, 88, 5
560, 1392, 99, 39
538, 1763, 66, 47
60, 748, 87, 6
852, 841, 0, 23
3403, 1260, 37, 0
2261, 706, 32, 38
2998, 1211, 20, 49
1511, 1725, 22, 0
1677, 1838, 3, 26
3542, 205, 24, 42
1035, 884, 70, 38
1901, 135, 33, 8
564, 1511, 6, 32
1101, 873, 64, 3
3631, 280, 2, 15
496, 366, 48, 49
1915, 48, 0, 5
2420, 1340, 30, 34
121, 196, 40, 16
2220, 623, 83, 0
906, 1298, 90, 22
3029, 866, 4, 0
3571, 1974, 27, 10
2696, 1866, 68, 9
2008, 1, 74, 35
1612, 816, 77, 12
1743, 737, 90, 15
2527, 1199, 1, 7
584, 422, 41, 50
2229, 219, 6, 50
891, 1785, 73, 33
859, 1218, 62, 21
1507, 132, 87, 33
2267, 1352, 29, 27
3687, 1663, 11, 40
1334, 1724, 17, 1
3346, 1712, 26, 17
2775, 1703, 53, 20
3283, 1082, 76, 3
3939, 1417, 34, 23
2176, 12, 82, 13
3197, 426, 80, 33
1302, 895, 72, 14
133, 1193, 18, 19
2251, 648, 14, 43
1912, 49, 34, 47
2749, 686, 41, 42
69, 996, 71, 45
1148, 1563, 31, 27
3495, 877, 98, 21
2760, 1537, 89, 35
3945, 1430, 85, 30
2076, 325, 61, 20
721, 1721, 49, 44
418, 593, 36, 17
3692, 1433, 64, 5
1143, 53, 50, 9
3239, 307, 23, 19
2262, 628, 16, 29
2160, 1947, 67, 36
2664, 652, 63, 2
1788, 586, 88, 16
3112, 1561, 96, 1
3419, 1412, 60, 48
2625, 455, 57, 13
237, 844, 37, 16
196, 1374, 38, 34
3271, 1817, 17, 47
2435, 1558, 11, 16
875, 287, 50, 32
788, 329, 74, 32
1763, 101, 83, 41
2558, 1086, 69, 34
1715, 1159, 66, 32
451, 1871, 2, 50
300, 122, 48, 31
3054, 189, 10, 26
2556, 1689, 15, 47
788, 424, 93, 16
402, 1839, 38, 25
2064, 368, 8, 8
3135, 1443, 27, 29
3300, 1176, 67, 4
1246, 1063, 82, 49
3460, 117, 13, 33
23, 633, 29, 29
1232, 987, 80, 16
3299, 394, 47, 36
3018, 1553, 32, 15
3990, 542, 51, 42
1942, 1967, 96, 29
3183, 1718, 97, 43
3678, 1741, 95, 17
2934, 1627, 19, 14
705, 1130, 5, 1
985, 1097, 38, 7
782, 1399, 16, 34
934, 632, 33, 31
3090, 1521, 70, 46
1997, 1577, 97, 44
2430, 1780, 48, 5
2312, 193, 28, 37
1707, 1989, 55, 50
1697, 42, 27, 22
3228, 931, 82, 4
1473, 1460, 40, 2
1576, 504, 16, 17
1050, 906, 40, 29
1065, 548, 42, 31
2685, 16, 96, 48
380, 545, 24, 0
1976, 923, 32, 22
3299, 1696, 98, 6
2464, 220, 64, 6
242, 585, 61, 33
3574, 1138, 87, 31
1426, 1808, 9, 8
3929, 1697, 71, 41
267, 853, 27, 34
3272, 1186, 48, 9
2439, 498, 1, 13
1921, 432, 36, 34
3075, 198, 65, 10
1687, 546, 14, 26
392, 1316, 8, 36
2154, 104, 10, 31
743, 1080, 66, 30
1696, 950, 48, 16
3135, 1435, 86, 50
3958, 1087, 83, 31
2110, 1461, 68, 47
2705, 751, 22, 1
1642, 1187, 9, 49
1783, 1788, 59, 50
2700, 1823, 88, 43
940, 834, 5, 15
2905, 96, 99, 21
3794, 159, 48, 25
1526, 1602, 95, 42
3325, 280, 51, 17
3422, 1885, 17, 36
3963, 1316, 59, 22
2537, 709, 13, 6
3314, 636, 60, 13
2962, 1669, 44, 26
356, 720, 43, 34
2140, 827, 91, 15
244, 216, 25, 10
1430, 1647, 12, 0
3321, 1253, 30, 12
2242, 542, 13, 19
3419, 214, 8, 14
3181, 1493, 67, 3
1934, 1991, 91, 39
1491, 1334, 75, 7
1051, 1321, 14, 1
1813, 1239, 62, 17
2081, 1066, 61, 21
1287, 1492, 5, 9
1819, 1696, 49, 15
1294, 842, 70, 36
3342, 1143, 97, 33
2331, 1155, 7, 40
1976, 1094, 50, 1
1795, 847, 5, 47
3303, 1190, 87, 14
1733, 581, 42, 19
936, 1820, 39, 3
2346, 57, 91, 40
118, 181, 10, 47
177, 1463, 86, 25
3032, 1976, 82, 0
684, 452, 40, 50
2401, 973, 76, 42
3019, 208, 55, 38
1584, 1995, 94, 25
2442, 1902, 95, 33
1267, 1158, 75, 36
387, 1249, 10, 21
3893, 95, 75, 50
2690, 1725, 57, 9
683, 1249, 90, 22
714, 845, 84, 23
1503, 1865, 31, 22
3050, 769, 94, 39
3867, 637, 29, 23
1756, 1500, 13, 26
2500, 906, 12, 32
2583, 564, 69, 27
1769, 638, 25, 18
3397, 863, 20, 9
1885, 1321, 81, 40
2088, 714, 88, 14
1194, 770, 22, 1
2676, 1949, 77, 29
1075, 497, 23, 4
177, 544, 48, 4
2967, 1459, 81, 38
237, 580, 55, 8
3940, 263, 57, 15
661, 641, 53, 2
1775, 1449, 38, 19
2003, 362, 52, 37
3450, 1845, 9, 12
3696, 547, 57, 0
1731, 940, 41, 26
1706, 1943, 40, 45
1411, 1981, 22, 42
3361, 1073, 87, 50
1831, 824, 37, 22
3220, 1019, 17, 44
3198, 1354, 45, 7
1512, 550, 89, 28
3674, 535, 61, 45
978, 970, 92, 26
2287, 1257, 23, 1
3709, 1444, 92, 7
3995, 1847, 50, 31
3383, 111, 44, 44
455, 755, 99, 7
999, 701, 79, 37
860, 590, 83, 30
2997, 49, 35, 0
3073, 1639, 85, 38
2368, 437, 87, 46
3782, 469, 62, 0
3526, 1316, 83, 31
1732, 72, 75, 42
2787, 162, 85, 25
315, 1814, 36, 4
1649, 1651, 61, 5
1301, 958, 78, 45
1342, 1382, 19, 33
3913, 166, 70, 39
3, 960, 39, 26
655, 1136, 22, 47
2752, 1160, 53, 17
3344, 551, 50, 27
3014, 415, 77, 41
235, 578, 10, 9
749, 682, 72, 33
1552, 276, 86, 27
836, 343, 54, 18
205, 161, 67, 1
3804, 414, 38, 11
3843, 1911, 63, 33
3137, 1854, 17, 39
1598, 1018, 31, 11
201, 549, 43, 6
2874, 1022, 62, 25
3811, 939, 93, 33
473, 1990, 7, 36
380, 1852, 62, 35
2125, 1307, 19, 10
648, 364, 14, 0
2766, 1282, 98, 12
3982, 1769, 91, 41
3582, 745, 4, 26
587, 1938, 70, 10
1922, 84, 51, 11
698, 9, 11, 40
71, 120, 27, 26
3081, 1619, 63, 25
2398, 337, 14, 33
446, 1572, 76, 16
2048, 418, 33, 19
1350, 1404, 39, 23
2773, 1657, 45, 2
201, 1116, 38, 0
2055, 1972, 48, 43
2044, 1589, 43, 0
1903, 1868, 29, 16
299, 333, 23, 15
290, 161, 8, 48
1623, 116, 59, 47
358, 315, 71, 38
1900, 1056, 2, 46
751, 1009, 9, 14
2521, 582, 79, 29
539, 1610, 91, 26
1259, 504, 49, 20
2403, 535, 57, 22
2845, 784, 91, 4
1556, 1690, 28, 49
2409, 1849, 72, 19
3360, 661, 58, 0
417, 1095, 99, 0
69, 851, 64, 12
161, 1678, 67, 29
1684, 1670, 61, 8
3247, 1630, 91, 14
3669, 1026, 20, 41
594, 612, 48, 1
2275, 547, 32, 15
3330, 480, 54, 8
3243, 1021, 71, 22
3240, 464, 32, 40
244, 1020, 36, 10
2061, 938, 95, 32
3368, 1319, 48, 0
3237, 1869, 60, 41
2113, 101, 59, 1
3117, 17, 26, 15
3966, 398, 16, 31
3201, 1449, 5, 7
768, 1252, 50, 29
747, 900, 81, 29
1435, 825, 80, 50
256, 1298, 87, 6
2226, 749, 63, 26
2872, 1327, 38, 3
678, 1202, 92, 3
116, 1100, 4, 44
1702, 1107, 41, 39
1844, 1178, 56, 36
1223, 1722, 33, 48
3573, 633, 26, 40
2098, 1607, 22, 36
1899, 203, 32, 9
3731, 315, 89, 5
2962, 906, 82, 30
2560, 13, 4, 27
3532, 498, 79, 45
1352, 929, 91, 12
1276, 207, 16, 19
2616, 1832, 17, 15
2602, 216, 6, 44
792, 1510, 26, 41
2308, 318, 33, 8
3284, 472, 61, 43
3399, 226, 81, 35
1888, 431, 35, 9
1028, 1732, 18, 26
2711, 1376, 96, 28
534, 1183, 79, 28
2273, 1081, 71, 27
3015, 949, 64, 16
3361, 341, 86, 37
2677, 1273, 97, 18
1048, 1318, 42, 27
1554, 882, 21, 41
466, 1635, 23, 14
532, 33, 86, 33
1074, 72, 87, 45
3628, 845, 89, 4
1860, 369, 24, 1
3049, 548, 75, 12
919, 1176, 41, 24
1705, 618, 67, 8
1646, 1123, 41, 42
1770, 822, 85, 8
242, 771, 44, 27
2686, 679, 44, 14
803, 1982, 4, 5
3565, 878, 85, 32
3187, 1911, 8, 43
2770, 105, 41, 4
2627, 1608, 38, 26
1814, 1262, 81, 29
891, 198, 41, 15
592, 169, 91, 36
72, 1278, 46, 2
2934, 47, 28, 14
3592, 1730, 29, 2
3624, 1432, 92, 31
404, 1167, 78, 11
2701, 10, 76, 21
3149, 875, 55, 41
1759, 491, 14, 18
2822, 12, 64, 7
775, 777, 23, 28
3077, 1947, 72, 30
1746, 1981, 99, 10
1659, 894, 76, 48
691, 954, 50, 14
1329, 1813, 98, 49
293, 1061, 1, 2
883, 810, 65, 3
2748, 655, 53, 12
11, 677, 84, 17
3459, 233, 65, 24
1009, 294, 32, 1
1560, 13, 70, 5
2191, 1661, 0, 14
3577, 739, 33, 21
1011, 1778, 16, 35
76, 450, 5, 49
2655, 596, 79, 38
316, 303, 7, 16
2319, 1413, 97, 39
1716, 735, 58, 29
2903, 126, 57, 6
2683, 1218, 39, 36
272, 1534, 54, 11
1067, 89, 67, 28
1433, 1759, 9, 22
1572, 69, 47, 41
9, 978, 74, 39
955, 733, 1, 27
925, 1881, 42, 4
1014, 1051, 96, 29
1241, 224, 26, 49
1342, 268, 14, 22
85, 1064, 14, 29
2639, 1529, 41, 28
2623, 1943, 55, 31
2545, 1893, 28, 38
2564, 956, 65, 1
211, 574, 43, 36
3492, 1736, 80, 5
2631, 1160, 30, 23
90, 1669, 79, 35
856, 209, 66, 13
1029, 865, 60, 38
3847, 900, 83, 11
218, 133, 38, 1
1527, 141, 33, 22
3933, 1295, 58, 6
176, 886, 3, 20
1693, 1698, 78, 34
1699, 1431, 31, 32
1840, 1980, 53, 30
1411, 73, 1, 46
3993, 1874, 88, 22
3658, 505, 1, 7
296, 64, 66, 24
1144, 175, 56, 35
447, 1329, 90, 2
2165, 218, 50, 13
1363, 362, 37, 47
2469, 1979, 76, 19
901, 381, 79, 16
663, 897, 85, 9
3720, 495, 49, 25
3672, 1866, 19, 18
173, 1473, 28, 29
267, 788, 95, 29
3408, 1993, 94, 11
1595, 1302, 78, 4
2316, 102, 81, 12
121, 590, 52, 0
336, 1554, 82, 23
607, 1307, 79, 14
3397, 375, 97, 11
3606, 1690, 71, 40
86, 1327, 12, 32
2101, 619, 76, 42
584, 416, 78, 37
2578, 939, 14, 33
574, 1062, 38, 42
345, 927, 40, 13
260, 1124, 49, 40
3787, 1890, 91, 38
3782, 1512, 20, 42
2534, 425, 66, 34
220, 503, 7, 5
2301, 1926, 36, 26
296, 601, 74, 11
3128, 1541, 53, 2
965, 201, 59, 23
3436, 179, 30, 4
3677, 116, 52, 1
2776, 1428, 85, 26
754, 21, 31, 43
1476, 610, 38, 37
768, 1123, 92, 42
2280, 1437, 50, 13
2078, 1753, 27, 46
1098, 765, 5, 16
742, 1582, 53, 30
2218, 249, 72, 38
83, 1824, 10, 2
3352, 68, 82, 46
3345, 1830, 18, 12
483, 1951, 31, 31
1557, 179, 78, 3
2768, 396, 13, 50
2694, 1134, 99, 29
495, 267, 41, 29
1445, 962, 14, 4
830, 1285, 9, 44
3418, 587, 3, 30
2767, 329, 55, 43
2027, 117, 42, 30
1147, 537, 10, 13
3798, 1133, 75, 47
3389, 47, 67, 1
2603, 891, 89, 39
2505, 402, 39, 11
3958, 361, 56, 47
1366, 1307, 19, 30
3416, 695, 67, 10
3667, 249, 45, 35
1455, 1957, 99, 23
196, 1893, 78, 28
3169, 1786, 30, 6
3308, 1310, 15, 24
3838, 1599, 74, 12
1429, 1587, 8, 24
3227, 144, 85, 23
1467, 752, 62, 0
3685, 1221, 72, 39
2931, 1383, 9, 43
3207, 44, 92, 26
1643, 2, 41, 46
3832, 248, 73, 31
379, 39, 69, 5
2221, 1774, 38, 4
1152, 1681, 25, 43
3125, 104, 47, 4
2575, 1474, 4, 44
1234, 1236, 37, 11
589, 380, 65, 31
2132, 392, 61, 1
29, 1538, 49, 40
2100, 712, 60, 11
2018, 1745, 81, 15
313, 1919, 7, 19
79, 609, 13, 29
2454, 1847, 6, 29
3893, 673, 5, 44
3534, 1386, 65, 7
1645, 1561, 43, 21
616, 1447, 33, 34
3389, 1944, 60, 49
2432, 298, 71, 39
1454, 816, 59, 11
803, 1113, 5, 8
3820, 1855, 34, 0
3678, 884, 83, 16
2808, 1220, 97, 21
2949, 1120, 79, 21
2039, 1410, 51, 41
1455, 1539, 63, 41
2458, 640, 74, 50
194, 915, 55, 8
1080, 3, 20, 46
1300, 1215, 28, 30
2963, 555, 44, 5
1732, 1226, 29, 32
2507, 1148, 39, 23
1130, 807, 3, 5
1552, 1038, 30, 3
2331, 44, 8, 12
1715, 1710, 44, 46
1117, 675, 92, 49
396, 279, 89, 27
551, 1981, 64, 43
950, 209, 18, 19
720, 962, 99, 22
269, 1945, 42, 14
1753, 1292, 77, 7
298, 1135, 95, 49
3389, 949, 42, 34
2292, 724, 33, 22
3338, 1661, 62, 37
2739, 563, 14, 6
3638, 1370, 47, 12
718, 764, 56, 45
3820, 1826, 95, 34
1300, 1500, 72, 17
3547, 391, 39, 12
21, 1112, 8, 24
2029, 1216, 17, 0
3188, 205, 29, 32
2512, 966, 80, 49
1718, 795, 98, 36
1111, 1767, 70, 42
594, 1352, 63, 38
3656, 45, 69, 2
3290, 838, 4, 21
2015, 1621, 67, 13
1734, 1517, 78, 8
2375, 80, 95, 8
2452, 1592, 90, 11
1049, 1017, 57, 17
1890, 1373, 49, 32
1262, 1173, 68, 10
2182, 489, 13, 38
1728, 818, 99, 45
299, 1151, 25, 7
1211, 1475, 63, 3
1038, 573, 66, 10
2390, 547, 37, 20
1987, 249, 37, 8
3502, 1513, 96, 24
422, 1900, 59, 42
1687, 1750, 91, 50
2536, 1175, 24, 50
419, 1963, 29, 14
900, 239, 75, 14
1140, 1825, 42, 13
1728, 1764, 81, 25
2299, 680, 95, 5
50, 525, 13, 17
3835, 1683, 7, 1
2696, 233, 58, 29
961, 899, 58, 18
167, 1511, 95, 16
1066, 840, 23, 20
3128, 1250, 11, 35
2375, 1580, 63, 17
661, 290, 6, 34
2944, 1740, 78, 21
1420, 157, 58, 34
360, 707, 89, 21
1652, 875, 62, 39
3864, 1043, 86, 4
2945, 279, 59, 28
1265, 348, 91, 41
1369, 923, 65, 11
1041, 318, 57, 21
2116, 1024, 98, 19
1338, 1169, 60, 31
95, 1595, 87, 32
1380, 1676, 62, 29
830, 909, 15, 49
2757, 1179, 14, 6
271, 1158, 24, 37
1522, 1846, 97, 2
3001, 155, 29, 4
173, 357, 43, 30
3568, 1536, 65, 16
475, 116, 76, 40
923, 1632, 6, 48
1133, 1523, 98, 35
2138, 1945, 85, 28
2596, 125, 27, 43
2056, 481, 61, 50
1424, 458, 76, 35
981, 581, 22, 39
1576, 1760, 70, 45
3635, 1934, 7, 8
2888, 1067, 35, 34
1534, 615, 99, 40
3803, 599, 93, 20
134, 1015, 26, 10
876, 1176, 73, 10
1209, 1316, 62, 36
549, 1326, 54, 15
1357, 1981, 65, 14
1802, 451, 86, 6
3860, 1183, 91, 48
1942, 208, 58, 39
719, 55, 36, 1
3721, 1402, 72, 13
2279, 1632, 47, 19
1460, 1848, 52, 16
3727, 575, 56, 26
1434, 1503, 50, 0
1748, 1516, 84, 7
2491, 706, 57, 41
1010, 71, 9, 19
3312, 1835, 99, 17
284, 989, 32, 32
1858, 1297, 25, 42
2959, 365, 99, 13
3905, 347, 87, 18
3799, 1878, 75, 17
3071, 1495, 37, 17
1272, 599, 56, 7
